Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1;  Output: 0,0001; 0; 0,9746; 0,4241; 0,1183; -0,0489; 1; -0,0078; Desired output: 0; 0; 1; 1; 0; 0; 1; 0;  Error: 0,0001; 0; -0,0254; -0,5759; 0,1183; -0,0489; 0; -0,0078; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0;  Output: 0; -0; 0,059; -0,0268; 0,7719; -0,0078; -0,0066; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 1;  Error: 0; -0; 0,059; -0,0268; -0,2281; -0,0078; -0,0066; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0;  Output: -0; -0,0001; -0,0707; -0,0584; 0,88; -0,0795; -0,0022; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 1;  Error: -0; -0,0001; -0,0707; -0,0584; -0,12; -0,0795; -0,0022; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0;  Output: -0; -0; -0,0185; -0,0769; 0,8257; -0,0965; 0,9406; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 0;  Error: -0; -0; -0,0185; -0,0769; -0,1743; -0,0965; -0,0594; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1;  Output: 0; -0; 1; 0,9246; 0,9517; 0,0489; 0,0047; 1; Desired output: 0; 0; 1; 1; 1; 0; 0; 1;  Error: 0; -0; -0; -0,0754; -0,0483; 0,0489; 0,0047; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0;  Output: -0; 0; 0,0012; -0,0074; 0,9783; -0,0523; 0,0293; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: -0; 0; 0,0012; -0,0074; -0,0217; -0,0523; 0,0293; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 0; 0;  Output: 0; -0; 0,0194; 0,0062; 0,9731; -0,0175; 0,0316; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0194; 0,0062; -0,0269; -0,0175; 0,0316; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0148; 0,0056; 0,9733; -0,0181; 0,0326; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 1;  Error: 0; -0; 0,0148; 0,0056; -0,0267; -0,0181; 0,0326; -0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 1;  Output: 0; -0; 0,1225; 0,031; 0,3173; 0,4605; 0,5299; 1; Desired output: 0; 0; 1; 0; 1; 1; 1; 1;  Error: 0; -0; -0,8775; 0,031; -0,6827; -0,5395; -0,4701; -0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 1; 0; 0; 0;  Output: 0; -0; 0,0183; -0,0309; 0,7728; -0,0078; -0,0092; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0183; -0,0309; -0,2272; -0,0078; -0,0092; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0;  Output: 0; -0,0001; -0,1597; -0,065; 0,7959; 0,104; 0,0215; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0,0001; -0,1597; -0,065; -0,2041; 0,104; 0,0215; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0;  Output: 0; -0; 0,0047; -0,037; 0,7798; 0,0381; 0,002; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0047; -0,037; -0,2202; 0,0381; 0,002; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1;  Output: 0,0001; -0; 1; 0,9234; 0,8569; -0,0523; 0,7664; 1; Desired output: 0; 0; 1; 0; 1; 1; 1; 1;  Error: 0,0001; -0; -0; 0,9234; -0,1431; -1,0523; -0,2336; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 0; 0; 0;  Output: -0; 0; 0,0014; -0,0063; 0,9779; -0,0503; 0,0288; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: -0; 0; 0,0014; -0,0063; -0,0221; -0,0503; 0,0288; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 0; 1; 0; 0;  Output: 0; -0; 0,0756; -0,0132; 0,7254; 0,0188; 0,0739; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0756; -0,0132; -0,2746; 0,0188; 0,0739; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0772; -0,013; 0,7255; 0,0188; 0,072; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0772; -0,013; -0,2745; 0,0188; 0,072; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0; 1;  Output: 0,0001; -0; 1; 0,9226; 0,5575; -0,1992; 0,9949; 1; Desired output: 0; 0; 1; 1; 0; 0; 1; 1;  Error: 0,0001; -0; -0; -0,0774; 0,5575; -0,1992; -0,0051; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0;  Output: 0,0004; -0,0005; 0,0041; 0,0252; -0,0088; 0,9796; 1; 1; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0,0004; -0,0005; 0,0041; 0,0252; -0,0088; -0,0204; -0; -0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0;  Output: 0,0005; -0,0004; 0,9369; 0,0924; -0,004; -0,0155; 1; 1; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: 0,0005; -0,0004; -0,0631; 0,0924; -0,004; -0,0155; -0; -0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0;  Output: 0,0001; -0; 0,0223; 0,0056; -0,0035; 0,9912; 1; 1; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0,0001; -0; 0,0223; 0,0056; -0,0035; -0,0088; 0; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1;  Output: -0; 0; 0,6936; 0,0886; 0,0058; -0,1327; 1; 1; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: -0; 0; -0,3064; 0,0886; 0,0058; -0,1327; -0; -0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0;  Output: 0; 0,0001; 0,9341; 0,1366; -0,0006; -0,0105; 1; 1; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: 0; 0,0001; -0,0659; 0,1366; -0,0006; -0,0105; 0; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 1; 0; 0;  Output: 0; -0; 0,0973; 0,061; 0,0603; 0,9749; 1; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0973; 0,061; -0,9397; 0,9749; 1; 1; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0967; 0,059; 0,0581; 0,9744; 1; 1; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0; -0; 0,0967; 0,059; 0,0581; -0,0256; 0; 0; 
Input: 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 1;  Output: 0,0001; 0,0001; 0,9897; 0,3548; -0,0489; -0,0465; 1; 1; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: 0,0001; 0,0001; -0,0103; 0,3548; -0,0489; -0,0465; 0; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0;  Output: 0,0001; -0,0002; -0,0045; 0,0483; 0,9855; 0,9646; 1; 1; Desired output: 0; 0; 0; 0; 1; 1; 0; 0;  Error: 0,0001; -0,0002; -0,0045; 0,0483; -0,0145; -0,0354; 1; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0;  Output: -0; 0,0004; 0,0018; -0,0289; 0,9533; 0,9904; 1; 0,0021; Desired output: 0; 0; 0; 0; 1; 1; 0; 0;  Error: -0; 0,0004; 0,0018; -0,0289; -0,0467; -0,0096; 1; 0,0021; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0;  Output: -0; 0; 1; 0,892; 0,8415; 0,1617; -0,0292; 1; Desired output: 0; 0; 1; 1; 1; 0; 0; 1;  Error: -0; 0; -0; -0,108; -0,1585; 0,1617; -0,0292; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1;  Output: -0; 0; 0,0816; 0,0604; 0,8921; 0,5125; 0,5711; -0,0275; Desired output: 0; 0; 0; 0; 1; 1; 1; 0;  Error: -0; 0; 0,0816; 0,0604; -0,1079; -0,4875; -0,4289; -0,0275; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0;  Output: 0,0002; -0,0001; 0,0131; -0,0386; 0,9801; 0,0047; 1; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 1;  Error: 0,0002; -0,0001; 0,0131; -0,0386; -0,0199; 0,0047; 0; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0;  Output: 0,0001; -0,0001; 0,0532; -0,0481; 0,773; 0,0462; 1; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 1;  Error: 0,0001; -0,0001; 0,0532; -0,0481; -0,227; 0,0462; 0; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0136; 0,058; 0,9153; 0,9088; 1; 1; Desired output: 0; 0; 0; 0; 1; 1; 0; 0;  Error: 0; -0; 0,0136; 0,058; -0,0847; -0,0912; 1; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1;  Output: 0,0001; -0,0001; -0,004; 0,2041; 0,9833; 0,8042; -0,0324; -0,0025; Desired output: 0; 0; 0; 0; 1; 1; 0; 0;  Error: 0,0001; -0,0001; -0,004; 0,2041; -0,0167; -0,1958; -0,0324; -0,0025; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0;  Output: 0,0001; -0,0001; 0,0157; -0,0029; 0,9781; 0,0135; 1; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 0;  Error: 0,0001; -0,0001; 0,0157; -0,0029; -0,0219; 0,0135; 0; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0;  Output: 0,0001; -0,0001; 1; 0,8298; 0,6449; 0,252; 0,845; 1; Desired output: 0; 0; 1; 1; 1; 0; 1; 0;  Error: 0,0001; -0,0001; -0; -0,1702; -0,3551; 0,252; -0,155; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0;  Output: 0; -0; 0,0904; -0,0105; 0,7079; 0,0719; 0,9328; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 0;  Error: 0; -0; 0,0904; -0,0105; -0,2921; 0,0719; -0,0672; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1;  Output: -0; 0,0001; 0,6574; 0,1169; 0,802; -0,0291; 1; 0,8578; Desired output: 0; 0; 0; 0; 1; 0; 1; 1;  Error: -0; 0,0001; 0,6574; 0,1169; -0,198; -0,0291; -0; -0,1422; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0;  Output: 0,0002; -0,0001; -0,0057; -0,0511; 0,9793; -0,033; 1; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 1;  Error: 0,0002; -0,0001; -0,0057; -0,0511; -0,0207; -0,033; 1; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 1; 0; 0;  Output: 0; -0; 0,0688; -0,0143; 0,7248; 0,0103; 0,2093; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 1;  Error: 0; -0; 0,0688; -0,0143; -0,2752; 0,0103; 0,2093; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0;  Output: 0; -0; -0,1756; -0,0091; 0,9747; 0,1974; 0,8072; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 1;  Error: 0; -0; -0,1756; -0,0091; -0,0253; 0,1974; -0,1928; -0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1;  Output: -0; 0; 0,3109; 0,0897; 0,8754; 0,387; 0,9992; 0,0142; Desired output: 0; 0; 0; 0; 1; 0; 1; 0;  Error: -0; 0; 0,3109; 0,0897; -0,1246; 0,387; -0,0008; 0,0142; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0;  Output: -0; 0; -0,0267; -0,0105; 0,9784; -0,0539; 0,0414; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: -0; 0; -0,0267; -0,0105; -0,0216; -0,0539; 0,0414; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0;  Output: 0; -0; -0,0029; -0,0359; 0,7754; 0,0115; 0,0014; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; -0,0029; -0,0359; -0,2246; 0,0115; 0,0014; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0;  Output: 0; -0; 0,1691; -0,0082; 0,7215; -0,0961; 0,8837; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 0;  Error: 0; -0; 0,1691; -0,0082; -0,2785; -0,0961; -0,1163; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1;  Output: -0; -0; 0,0938; 0,0094; 0,9729; -0,1224; 0,8417; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 0;  Error: -0; -0; 0,0938; 0,0094; -0,0271; -0,1224; -0,1583; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0;  Output: 0; -0; 0,0113; 0,005; 0,9733; -0,0239; 0,0881; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0113; 0,005; -0,0267; -0,0239; 0,0881; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 1; 0; 1; 0; 0;  Output: 0; -0; 0,0652; -0,0145; 0,7255; 0,0135; 0,1303; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0652; -0,0145; -0,2745; 0,0135; 0,1303; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0071; 0,0048; 0,9733; -0,0189; 0,0302; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0071; 0,0048; -0,0267; -0,0189; 0,0302; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 1; 0; 0; 0; 1;  Output: 0; -0; 0,0091; 0,0058; 0,9726; -0,0088; 0,0504; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0091; 0,0058; -0,0274; -0,0088; 0,0504; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 1; 0; 0; 0;  Output: 0; -0; -0,0198; 0,0318; 0,1969; 0,9672; 1; 1; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0; -0; -0,0198; 0,0318; 0,1969; -0,0328; 0; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0;  Output: 0; -0,0001; -0,1565; -0,0649; 0,7963; 0,0965; 0,0219; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0,0001; -0,1565; -0,0649; -0,2037; 0,0965; 0,0219; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0;  Output: 0; -0; 0,0267; -0,0203; 0,73; 0,0454; 0,0023; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0267; -0,0203; -0,27; 0,0454; 0,0023; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1;  Output: -0; -0; -0,045; 0,0039; 0,9692; 0,0389; 0,1203; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: -0; -0; -0,045; 0,0039; -0,0308; 0,0389; 0,1203; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 1; 1; 0; 0; 0;  Output: 0; -0; 0,1439; -0,0075; 0,7868; -0,0941; 0,8647; 1; Desired output: 0; 0; 1; 0; 1; 1; 1; 0;  Error: 0; -0; -0,8561; -0,0075; -0,2132; -1,0941; -0,1353; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 1; 0; 1; 0; 0;  Output: 0; -0; 0,3422; 0,0013; 0,7111; -0,3203; 0,9995; 1; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: 0; -0; -0,6578; 0,0013; 0,7111; -0,3203; -0,0005; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0085; 0,0049; 0,9733; -0,02; 0,05; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0085; 0,0049; -0,0267; -0,02; 0,05; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 1; 0; 0; 0; 1;  Output: 0; -0; 0,0179; 0,0054; 0,9731; -0,0309; 0,1756; 1; Desired output: 0; 0; 0; 0; 1; 0; 0; 0;  Error: 0; -0; 0,0179; 0,0054; -0,0269; -0,0309; 0,1756; 1; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0;  Output: 0,0001; -0,0002; 0,0656; -0,0332; 0,0628; 0,9969; 1; 0,9564; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0,0001; -0,0002; 0,0656; -0,0332; 0,0628; -0,0031; 0; -0,0436; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0;  Output: 0,0001; -0,0002; 0,0214; -0,0349; 0,0896; 0,9972; 1; 0,9538; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0,0001; -0,0002; 0,0214; -0,0349; 0,0896; -0,0028; 0; -0,0462; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0;  Output: -0,0001; 0,0001; 0,9875; 0,1368; -0,0044; 0,008; 1; 0,9998; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: -0,0001; 0,0001; -0,0125; 0,1368; -0,0044; 0,008; -0; -0,0002; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 1;  Output: 0; -0; 0,9216; 0,1769; 0,2517; 0,5212; 0,9047; 1; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: 0; -0; -0,0784; 0,1769; 0,2517; 0,5212; -0,0953; -0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0;  Output: -0,0001; 0,0001; 0,9866; 0,1353; -0,0135; 0,0802; 1; 0,9996; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: -0,0001; 0,0001; -0,0134; 0,1353; -0,0135; 0,0802; -0; -0,0004; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0; 1; 0; 0;  Output: -0,0001; 0,0001; 0,9875; 0,1371; -0,0055; 0,0127; 1; 0,9997; Desired output: 0; 0; 1; 0; 0; 0; 1; 1;  Error: -0,0001; 0,0001; -0,0125; 0,1371; -0,0055; 0,0127; -0; -0,0003; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0;  Output: 0; -0; 0,0967; 0,059; 0,058; 0,9744; 1; 1; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0; -0; 0,0967; 0,059; 0,058; -0,0256; 0; 0; 
Input: 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 0; 0; 0; 1;  Output: 0; -0; 0,1177; 0,0652; -0,0169; 0,9635; 1; 1; Desired output: 0; 0; 0; 0; 0; 1; 1; 1;  Error: 0; -0; 0,1177; 0,0652; -0,0169; -0,0365; 0; -0; 
Input: 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0;  Output: -0; 0; -0,0245; -0,0052; 0,9755; 0,1026; 0,9601; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 1;  Error: -0; 0; -0,0245; -0,0052; -0,0245; 0,1026; -0,0399; 0; 
Input: 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0;  Output: 0; -0; 0,0268; -0,0301; 0,7722; -0,0164; 0,0689; 1; Desired output: 0; 0; 0; 0; 1; 0; 1; 1;  Error: 0; -0; 0,0268; -0,0301; -0,2278; -0,0164; -0,9311; 0; 
